"cust_id","V1"
83549899,3
83559878,19
83569974,3
83579579,4
83589994,11
83609850,41
83609957,10
83639904,1
83709894,67
83779599,22
83809652,6
83829593,1
83929977,16
83959811,31
84059693,20
84059998,30
84079571,23
84079807,68
84099838,2
84109612,1
84149561,10
84149587,12
84149890,23
84319624,14
84379915,20
84389796,10
84399649,25
84439900,5
84509966,60
84529800,11
84549997,85
84559997,1
84579762,14
84589606,38
84769937,7
84789755,7
84809987,8
84839969,61
84909909,5
84919839,13
84929875,19
84929943,1
84939831,6
84999833,46
85009863,7
85019824,45
85019956,3
85119803,28
85119903,145
85259753,458
85269854,21
85329863,6
85389815,131
85409937,5
85419956,3
85469969,211
85489814,53
85499830,11
85519694,6
85519973,57
85569873,11
85619753,73
85639671,2
85649579,10
85679797,75
85769732,1
85799895,72
85829809,162
85909521,133
85969765,6
85979590,1
85989953,6
86019911,68
86039934,6
86069930,65
86069993,3
86079964,267
86109586,22
86169555,21
86199730,14
86219926,43
86239805,281
86339983,52
86369948,1
86489531,1
86499802,50
86539546,5
86579812,8
86609783,4
86629822,211
86659718,19
86709948,66
86789814,2
86789821,5
86789986,4
86899663,1
86959976,57
87019827,3
87089903,4
87099851,33
87199967,7
87209970,1
87219981,17
87239848,85
87239938,22
87259583,22
87279877,27
87279899,4
87359769,140
87369795,8
87389584,12
87469556,130
87509733,41
87509817,20
87549947,20
87559606,1
87589819,36
87609904,1
87669876,16
87729628,83
87739997,21
87749662,71
87799801,17
87809870,70
87819646,1
87839536,235
87859993,22
87889566,29
87899910,8
87959993,10
87969985,161
87979989,4
88019604,12
88039990,4
88119899,26
88129795,2
88129996,6
88159864,1
88169655,7
88219547,2
88229812,3
88269944,21
88279616,6
88289898,1
88339693,52
88379965,1
88409976,9
88419779,31
88479960,11
88499937,5
88519956,3
88539812,1
88559800,7
88559833,10
88569989,60
88589557,3
88589894,184
88599693,16
88659885,101
88669878,5
88679957,7
88689862,7
88729639,1
88759784,67
88839607,2
88889671,2
88899548,67
88949658,97
88969808,47
88979974,2
88999885,23
88999990,8
89019929,76
89089578,1
89109644,8
89129996,13
89169591,102
89209703,51
89229558,1
89299599,1
89299902,2
89319801,8
89329908,67
89329925,45
89359663,6
89359731,4
89359811,67
89459611,6
89499842,22
89569898,39
89579824,12
89629634,3
89639900,8
89729948,2
89739990,6
89749619,171
89759976,1
89769767,4
89799600,23
89849851,23
89869626,17
89869771,3
89879774,10
89929729,2
89929919,75
89939703,1
89939915,11
89959586,147
89959808,13
89999796,5
90019659,12
90029545,1
90029792,7
90039573,48
90049797,10
90149947,29
90159788,2
90189703,43
90259748,2
90419902,77
90429998,6
90459982,1
90489546,1
90529922,79
90579826,7
90619678,35
90679895,55
90739747,10
90779596,1
90779667,265
90869679,36
90909890,3
90919561,49
90979780,30
91019566,40
91019939,3
91029984,28
91059790,6
91099911,6
91119824,190
91179954,12
91199858,24
91209579,100
91209899,2
91219808,47
91219819,16
91219895,59
91229754,68
91279660,63
91339775,3
91389787,72
91429772,1
91499539,82
91639971,58
91649925,47
91759636,25
91769669,54
91789807,6
91789971,31
91859585,22
91939904,18
91949811,64
91959948,1
91979512,74
91999785,16
92009956,7
92019618,8
92059945,27
92059982,2
92129893,214
92129950,17
92209947,8
92259875,3
92269820,5
92279826,24
92309822,6
92339697,4
92359906,51
92409835,15
92469914,30
92549927,40
92579888,22
92599537,63
92609580,45
92609582,39
92629885,25
92649884,124
92689781,169
92709799,1
92729835,1
92749636,12
92809817,13
92809821,57
92829861,10
92859658,18
92869591,190
92889644,24
92899909,24
92939553,37
92949974,1
92979822,15
92979951,1
92999824,9
93009725,49
93069776,25
93089599,184
93099895,5
93209985,56
93219650,5
93299799,19
93409697,63
93439921,14
93439979,121
93479789,23
93489904,13
93529732,3
93529776,12
93529825,84
93529942,20
93569899,32
93579729,1
93719573,1
93779687,8
93819816,79
93820000,19
93889981,10
93919987,102
93979721,3
93979814,21
93999650,7
94019927,2
94079555,510
94079933,4
94109885,7
94119823,61
94129559,3
94129945,79
94129999,95
94159608,22
94159737,31
94199868,3
94339923,7
94429986,15
94449814,33
94449952,13
94479963,3
94499650,2
94499976,19
94539621,61
94549984,6
94569799,419
94579697,28
94589655,2
94599992,3
94639676,19
94669661,6
94859825,15
94859847,43
94899613,8
94949652,1
94979631,16
94999586,110
95059620,38
95059820,10
95099867,7
95119997,3
95149894,3
95229569,13
95249810,91
95289559,37
95289859,113
95299609,22
95309674,16
95349580,17
95359802,5
95399633,7
95419643,114
95469700,3
95489949,30
95489978,1
95549630,50
95559907,7
95579938,32
95619644,10
95619957,1
95709592,1
95709748,54
95759758,1
95779963,58
95799566,2
95849895,19
95859578,55
95899578,59
95899977,21
95909803,83
95959691,122
96029807,4
96049681,2
96059734,5
96069898,1
96129589,4
96179726,10
96189548,130
96209755,4
96209808,6
96219766,9
96259757,5
96259812,83
96349973,44
96489999,10
96509803,1
96529871,6
96569981,1
96579851,108
96579930,8
96689603,112
96709938,36
96769930,8
96779824,22
96819894,2
96989820,33
97009573,30
97009991,5
97149803,114
97179990,145
97199897,49
97279814,90
97299984,5
97339814,148
97339976,8
97439673,7
97509978,3
97519619,103
97639840,12
97649842,175
97659571,16
97669746,3
97679735,5
97799586,77
97809684,40
97849939,154
97879953,211
97889831,30
97979605,13
98069894,88
98099763,149
98109562,192
98119644,102
98139784,1
98189860,12
98199713,3
98229906,82
98249885,31
98249905,10
98339834,7
98349945,9
98399917,84
98459597,24
98619579,4
98629985,2
98659904,6
98679988,23
98709806,5
98709960,45
98729975,1
98789964,58
98829990,11
98849939,15
98899839,269
98899915,45
98919793,25
98939585,27
98999735,82
99099906,10
99139807,17
99159943,35
99199916,5
99259910,1
99269986,7
99349663,6
99369897,1
99399817,50
99399821,3
99409816,40
99439787,32
99439924,322
99479842,93
99519604,6
99519944,26
99569587,90
99579878,1
99689829,27
99699989,3
99749796,107
99839791,38
99869920,1
99899820,704
99939955,15
99969716,161
